College Name,Fees,Average Package,Highest Package,Rating,Ranking,Main Link,Reviews Link
"JECRC University, School of Engineering, Jaipur","₹ 2,85,000","₹ 6,45,000","₹ 33,00,000",4.2 / 5,#189 th / 275 in India 2024,https://collegedunia.com/college/56949-jecrc-university-school-of-engineering-jaipur,https://collegedunia.com/college/56949-jecrc-university-school-of-engineering-jaipur/reviews
"Silicon Institute of Technology - [SIT], Sambalpur","₹ 1,20,000","₹ 4,35,000","₹ 8,00,000",3.9 / 5,N/A,https://collegedunia.com/college/28581-silicon-institute-of-technology-sit-sambalpur,https://collegedunia.com/college/28581-silicon-institute-of-technology-sit-sambalpur/reviews
"Himachal Institute of Engineering and Technology - [HIET], Kangra","₹ 73,000",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/13714-himachal-institute-of-engineering-and-technology-hiet-kangra,https://collegedunia.com/college/13714-himachal-institute-of-engineering-and-technology-hiet-kangra/reviews
"Amrapali University, Haldwani","₹ 1,48,000","₹ 5,72,000","₹ 9,00,000",4.2 / 5,N/A,https://collegedunia.com/university/59419-amrapali-university-haldwani,https://collegedunia.com/university/59419-amrapali-university-haldwani/reviews
"College of Engineering Vadakara - [CEV], Kozhikode","₹ 60,570",N/A,N/A,3.6 / 5,N/A,https://collegedunia.com/college/55236-college-of-engineering-vadakara-cev-kozhikode,https://collegedunia.com/college/55236-college-of-engineering-vadakara-cev-kozhikode/reviews
"Maryland Institute of Technology And  Management, Jamshedpur","₹ 62,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/14296-maryland-institute-of-technology-and-management-jamshedpur,https://collegedunia.com/college/14296-maryland-institute-of-technology-and-management-jamshedpur/reviews
"Seth Jai Parkash Mukand Lal Institute of Engineering and Technology - [JMIT], Yamuna Nagar","₹ 1,04,600",N/A,N/A,3.7 / 5,#158 th / 175 in India 2025,https://collegedunia.com/college/14995-seth-jai-parkash-mukand-lal-institute-of-engineering-and-technology-jmit-yamuna-nagar,https://collegedunia.com/college/14995-seth-jai-parkash-mukand-lal-institute-of-engineering-and-technology-jmit-yamuna-nagar/reviews
"Ambedkar DSEU, New Delhi","₹ 1,89,300","₹ 3,20,000",N/A,3.8 / 5,#107 th / 150 in India 2025,https://collegedunia.com/college/57708-ambedkar-dseu-new-delhi,https://collegedunia.com/college/57708-ambedkar-dseu-new-delhi/reviews
"Government Engineering College - [GEC], Gopalganj","₹ 1,00,000","₹ 6,00,000",N/A,4.2 / 5,N/A,https://collegedunia.com/college/60227-government-engineering-college-gec-gopalganj,https://collegedunia.com/college/60227-government-engineering-college-gec-gopalganj/reviews
"Bhagwant University, Department of Engineering & Technology, Ajmer","₹ 84,500","₹ 2,00,000","₹ 5,00,000",N/A,N/A,https://collegedunia.com/college/57280-bhagwant-university-department-of-engineering-and-technology-ajmer,https://collegedunia.com/college/57280-bhagwant-university-department-of-engineering-and-technology-ajmer/reviews
"Eastern Academy of Science & Technology - [EAST], Bhubaneswar","₹ 2,76,000","₹ 1,50,000","₹ 4,00,000",3.5 / 5,N/A,https://collegedunia.com/college/13431-eastern-academy-of-science-and-technology-east-bhubaneswar,https://collegedunia.com/college/13431-eastern-academy-of-science-and-technology-east-bhubaneswar/reviews
"LR Group of Institutes, Solan","₹ 85,820","₹ 8,00,000",N/A,3.6 / 5,N/A,https://collegedunia.com/college/60763-lr-group-of-institutes-solan,https://collegedunia.com/college/60763-lr-group-of-institutes-solan/reviews
"Doon Institute of Engineering And Technology - [DIET], Dehradun","₹ 80,000",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/13362-doon-institute-of-engineering-and-technology-diet-dehradun,https://collegedunia.com/college/13362-doon-institute-of-engineering-and-technology-diet-dehradun/reviews
"Khalsa College of Engineering & Technology - [KCET], Amritsar","₹ 1,00,200","₹ 6,42,000",N/A,3.9 / 5,#193 th / 269 in India 2025,https://collegedunia.com/college/14002-khalsa-college-of-engineering-and-technology-kcet-amritsar,https://collegedunia.com/college/14002-khalsa-college-of-engineering-and-technology-kcet-amritsar/reviews
"University of Kerala, University College Of Engineering Kariavattom, Thiruvananthapuram","₹ 36,750",N/A,N/A,3.6 / 5,#154 th / 160 in India 2025,https://collegedunia.com/college/28866-university-of-kerala-university-college-of-engineering-kariavattom-thiruvananthapuram,https://collegedunia.com/college/28866-university-of-kerala-university-college-of-engineering-kariavattom-thiruvananthapuram/reviews
"International Institute of Engineering and Technology - [IIET], Kurukshetra","₹ 50,000",N/A,N/A,4.8 / 5,N/A,https://collegedunia.com/college/28418-international-institute-of-engineering-and-technology-iiet-kurukshetra,https://collegedunia.com/college/28418-international-institute-of-engineering-and-technology-iiet-kurukshetra/reviews
"Chhattisgarh Engineering College - [CEC], Durg","₹ 60,000",N/A,N/A,2.8 / 5,N/A,https://collegedunia.com/college/13214-chhattisgarh-engineering-college-cec-durg,https://collegedunia.com/college/13214-chhattisgarh-engineering-college-cec-durg/reviews
"Government Engineering College - [GEC], Buxar",--,N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/60214-government-engineering-college-gec-buxar,https://collegedunia.com/college/60214-government-engineering-college-gec-buxar/reviews
"Shekhawati Group of Institutions, Sikar","₹ 85,000","₹ 12,00,000","₹ 44,00,000",3.3 / 5,N/A,https://collegedunia.com/college/15026-shekhawati-group-of-institutions-sikar,https://collegedunia.com/college/15026-shekhawati-group-of-institutions-sikar/reviews
"Seemanta Engineering College, Mayurbhanj","₹ 64,000",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/14987-seemanta-engineering-college-mayurbhanj,https://collegedunia.com/college/14987-seemanta-engineering-college-mayurbhanj/reviews
"IITT College of Engineering, Sirmaur","₹ 60,000",N/A,N/A,2.5 / 5,N/A,https://collegedunia.com/college/13772-iitt-college-of-engineering-sirmaur,https://collegedunia.com/college/13772-iitt-college-of-engineering-sirmaur/reviews
"Meghnad Saha Institute of Technology - [MSIT], Kolkata","₹ 6,97,000","₹ 4,65,000","₹ 40,00,000",3.8 / 5,N/A,https://collegedunia.com/college/14321-meghnad-saha-institute-of-technology-msit-kolkata,https://collegedunia.com/college/14321-meghnad-saha-institute-of-technology-msit-kolkata/reviews
"Birla Institute of Applied Science, Nainital","₹ 1,37,725",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/13087-birla-institute-of-applied-science-nainital,https://collegedunia.com/college/13087-birla-institute-of-applied-science-nainital/reviews
"SCMS School of Engineering and Technology - [SSET], Ernakulam","₹ 66,130","₹ 4,00,000","₹ 7,00,000",3.5 / 5,#124 th / 269 in India 2025,https://collegedunia.com/college/14814-scms-school-of-engineering-and-technology-sset-ernakulam,https://collegedunia.com/college/14814-scms-school-of-engineering-and-technology-sset-ernakulam/reviews
"Doon Valley Institute of Engineering and Technology - [DIET], Karnal","₹ 51,500",N/A,N/A,2.8 / 5,N/A,https://collegedunia.com/college/13365-doon-valley-institute-of-engineering-and-technology-diet-karnal,https://collegedunia.com/college/13365-doon-valley-institute-of-engineering-and-technology-diet-karnal/reviews
"Shri Phanishwar  Nath Renu Engineering College - [SPNREC], Araria","₹ 17,500",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/64271-shri-phanishwar-nath-renu-engineering-college-spnrec-araria,https://collegedunia.com/college/64271-shri-phanishwar-nath-renu-engineering-college-spnrec-araria/reviews
"Apex University - [AU], Jaipur","₹ 1,40,000","₹ 10,00,000","₹ 36,00,000",4.2 / 5,N/A,https://collegedunia.com/university/59939-apex-university-au-jaipur,https://collegedunia.com/university/59939-apex-university-au-jaipur/reviews
"Bhadrak Institute of Engineering and Technology - [BIET], Bhubaneswar","₹ 47,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/13026-bhadrak-institute-of-engineering-and-technology-biet-bhubaneswar,https://collegedunia.com/college/13026-bhadrak-institute-of-engineering-and-technology-biet-bhubaneswar/reviews
"Shiva Group of Institutions, Bilaspur","₹ 72,200",N/A,N/A,3 / 5,N/A,https://collegedunia.com/college/58476-shiva-group-of-institutions-bilaspur,https://collegedunia.com/college/58476-shiva-group-of-institutions-bilaspur/reviews
"Guru Nanak Institute of Technology - [GNIT], Kolkata","₹ 1,73,150","₹ 5,80,000","₹ 26,50,000",4.3 / 5,#157 th / 286 in India 2025,https://collegedunia.com/college/45144-guru-nanak-institute-of-technology-gnit-kolkata,https://collegedunia.com/college/45144-guru-nanak-institute-of-technology-gnit-kolkata/reviews
"THDC Institute of Hydro Power Engineering and Technology, Garhwal","₹ 73,500",N/A,N/A,3.4 / 5,N/A,https://collegedunia.com/college/28844-thdc-institute-of-hydro-power-engineering-and-technology-garhwal,https://collegedunia.com/college/28844-thdc-institute-of-hydro-power-engineering-and-technology-garhwal/reviews
"Desh Bhagat Foundations Group of Institutions - [DBFGI], Moga",--,N/A,N/A,4 / 5,N/A,https://collegedunia.com/college/6779-desh-bhagat-foundations-group-of-institutions-dbfgi-moga,https://collegedunia.com/college/6779-desh-bhagat-foundations-group-of-institutions-dbfgi-moga/reviews
"St. Joseph's College of Engineering and Technology - [SJCET] Palai, Kottayam","₹ 1,05,000","₹ 3,00,000","₹ 7,00,000",3.6 / 5,N/A,https://collegedunia.com/college/15314-st-josephs-college-of-engineering-and-technology-sjcet-palai-kottayam,https://collegedunia.com/college/15314-st-josephs-college-of-engineering-and-technology-sjcet-palai-kottayam/reviews
"MRK Institute of Engineering and Technology, Rewari","₹ 69,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/14157-mrk-institute-of-engineering-and-technology-rewari,https://collegedunia.com/college/14157-mrk-institute-of-engineering-and-technology-rewari/reviews
"Central Institute of Plastics Engineering & Technology - [CIPET], Raipur","₹ 25,810",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/59700-central-institute-of-plastics-engineering-and-technology-cipet-raipur,https://collegedunia.com/college/59700-central-institute-of-plastics-engineering-and-technology-cipet-raipur/reviews
"Government Engineering College - (GEC Sheikhpura), Shekhopur",--,N/A,N/A,3.7 / 5,N/A,https://collegedunia.com/college/64288-government-engineering-college-gec-sheikhpura-shekhopur,https://collegedunia.com/college/64288-government-engineering-college-gec-sheikhpura-shekhopur/reviews
"NIIT University - [NU], Neemrana","₹ 4,92,100","₹ 44,27,000",N/A,3.7 / 5,#72 th / 173 in India 2024,https://collegedunia.com/university/25835-niit-university-nu-neemrana,https://collegedunia.com/university/25835-niit-university-nu-neemrana/reviews
"Krupajal Engineering College - [KEC], Bhubaneswar","₹ 33,500",N/A,N/A,3.2 / 5,#105 th / 246 in India 2023,https://collegedunia.com/college/14047-krupajal-engineering-college-kec-bhubaneswar,https://collegedunia.com/college/14047-krupajal-engineering-college-kec-bhubaneswar/reviews
"Abhilashi Group of Institutions, Mandi","₹ 87,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/63078-abhilashi-group-of-institutions-mandi,https://collegedunia.com/college/63078-abhilashi-group-of-institutions-mandi/reviews
"MCKV Institute of Engineering - [MCKVIE], Howrah","₹ 1,43,600","₹ 4,60,000","₹ 11,25,000",3.7 / 5,#260 th / 284 in India 2024,https://collegedunia.com/college/14124-mckv-institute-of-engineering-mckvie-howrah,https://collegedunia.com/college/14124-mckv-institute-of-engineering-mckvie-howrah/reviews
"Beehive College of Engineering & Technology, Dehradun","₹ 32,000","₹ 8,50,000",N/A,3.4 / 5,N/A,https://collegedunia.com/college/13011-beehive-college-of-engineering-and-technology-dehradun,https://collegedunia.com/college/13011-beehive-college-of-engineering-and-technology-dehradun/reviews
"Sardar Beant Singh State University, Gurdaspur","₹ 1,00,200","₹ 5,00,000",N/A,3.6 / 5,N/A,https://collegedunia.com/university/13009-sardar-beant-singh-state-university-gurdaspur,https://collegedunia.com/university/13009-sardar-beant-singh-state-university-gurdaspur/reviews
"Adi Shankara Institute of Engineering and Technology - [ASIET] Kalady, Ernakulam","₹ 1,01,500",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/12728-adi-shankara-institute-of-engineering-and-technology-asiet-kalady-ernakulam,https://collegedunia.com/college/12728-adi-shankara-institute-of-engineering-and-technology-asiet-kalady-ernakulam/reviews
"Bharat Institute of Technology - [BITS], Sonepat","₹ 60,000",N/A,N/A,3.4 / 5,N/A,https://collegedunia.com/college/56462-bharat-institute-of-technology-bits-sonepat,https://collegedunia.com/college/56462-bharat-institute-of-technology-bits-sonepat/reviews
"Government Engineering College - [GEC Munger], Munger",--,N/A,N/A,4.1 / 5,N/A,https://collegedunia.com/college/64263-government-engineering-college-gec-munger-munger,https://collegedunia.com/college/64263-government-engineering-college-gec-munger-munger/reviews
"Poornima University - [PU], Jaipur","₹ 1,86,500","₹ 4,01,000","₹ 13,13,000",4 / 5,#225 th / 269 in India 2025,https://collegedunia.com/university/25837-poornima-university-pu-jaipur,https://collegedunia.com/university/25837-poornima-university-pu-jaipur/reviews
"ABIT Group of Institutions - [ABIT], Cuttack","₹ 77,000","₹ 2,80,000","₹ 9,00,000",3.6 / 5,N/A,https://collegedunia.com/college/12751-abit-group-of-institutions-abit-cuttack,https://collegedunia.com/college/12751-abit-group-of-institutions-abit-cuttack/reviews
"IEC University, School of Engineering, Baddi","₹ 1,10,000",N/A,N/A,4.3 / 5,N/A,https://collegedunia.com/college/57012-iec-university-school-of-engineering-baddi,https://collegedunia.com/college/57012-iec-university-school-of-engineering-baddi/reviews
"Dr. B.C. Roy Engineering College  - [BCREC], Durgapur","₹ 1,21,600","₹ 4,55,000","₹ 12,00,000",4 / 5,#201 th / 300 in India 2022,https://collegedunia.com/college/13372-dr-bc-roy-engineering-college-bcrec-durgapur,https://collegedunia.com/college/13372-dr-bc-roy-engineering-college-bcrec-durgapur/reviews
"Surajmal University - [SMU], Udham Singh Nagar","₹ 77,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/university/63890-surajmal-university-smu-udham-singh-nagar,https://collegedunia.com/university/63890-surajmal-university-smu-udham-singh-nagar/reviews
"Shaheed Bhagat Singh State University - [SBSU], Firozpur","₹ 1,00,200","₹ 4,00,000","₹ 14,50,000",3.4 / 5,N/A,https://collegedunia.com/university/28249-shaheed-bhagat-singh-state-university-sbsu-firozpur,https://collegedunia.com/university/28249-shaheed-bhagat-singh-state-university-sbsu-firozpur/reviews
"Viswajyothi College of Engineering and Technology - [VJCET], Ernakulam","₹ 1,21,565",N/A,N/A,3.7 / 5,N/A,https://collegedunia.com/college/24621-viswajyothi-college-of-engineering-and-technology-vjcet-ernakulam,https://collegedunia.com/college/24621-viswajyothi-college-of-engineering-and-technology-vjcet-ernakulam/reviews
"Asia Pacific Institute of Information Technology - [APIIT], Panipat","₹ 90,000","₹ 14,50,000",N/A,3.5 / 5,N/A,https://collegedunia.com/college/12894-asia-pacific-institute-of-information-technology-apiit-panipat,https://collegedunia.com/college/12894-asia-pacific-institute-of-information-technology-apiit-panipat/reviews
"Shri Shankaracharya Technical Campus - [SSTC], Durg","₹ 79,400",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/15107-shri-shankaracharya-technical-campus-sstc-durg,https://collegedunia.com/college/15107-shri-shankaracharya-technical-campus-sstc-durg/reviews
"Government Engineering College Samastipur - [GECS], Samastipur",--,N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/64299-government-engineering-college-samastipur-gecs-samastipur,https://collegedunia.com/college/64299-government-engineering-college-samastipur-gecs-samastipur/reviews
"Mody University, School of Engineering And Technology -[SOET], Sikar","₹ 2,67,500","₹ 4,50,000","₹ 12,00,000",4.2 / 5,#92 th / 166 in India 2023,https://collegedunia.com/college/57146-mody-university-school-of-engineering-and-technology-soet-sikar,https://collegedunia.com/college/57146-mody-university-school-of-engineering-and-technology-soet-sikar/reviews
"Oxford College of Engineering and Management - [OCEM], Bhubaneswar","₹ 1,20,000",N/A,N/A,3.3 / 5,N/A,https://collegedunia.com/college/14538-oxford-college-of-engineering-and-management-ocem-bhubaneswar,https://collegedunia.com/college/14538-oxford-college-of-engineering-and-management-ocem-bhubaneswar/reviews
"JIS College of Engineering - [JISCE], Kolkata","₹ 4,19,900","₹ 2,81,740","₹ 5,10,000",4.2 / 5,#132 th / 286 in India 2025,https://collegedunia.com/college/45696-jis-college-of-engineering-jisce-kolkata,https://collegedunia.com/college/45696-jis-college-of-engineering-jisce-kolkata/reviews
"MIT College of Engineering and Management, Hamirpur","₹ 2,22,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/14138-mit-college-of-engineering-and-management-hamirpur,https://collegedunia.com/college/14138-mit-college-of-engineering-and-management-hamirpur/reviews
"Beehive Group of Colleges, Dehradun","₹ 54,000","₹ 8,50,000",N/A,4 / 5,N/A,https://collegedunia.com/college/62142-beehive-group-of-colleges-dehradun,https://collegedunia.com/college/62142-beehive-group-of-colleges-dehradun/reviews
"Maharaja Ranjit Singh Punjab Technical University, Bathinda","₹ 91,750","₹ 24,00,000",N/A,3.6 / 5,N/A,https://collegedunia.com/university/56975-maharaja-ranjit-singh-punjab-technical-university-bathinda,https://collegedunia.com/university/56975-maharaja-ranjit-singh-punjab-technical-university-bathinda/reviews
"Amal Jyothi College of Engineering  - [AJCE], Kanjirappally","₹ 1,28,645",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/12792-amal-jyothi-college-of-engineering-ajce-kanjirappally,https://collegedunia.com/college/12792-amal-jyothi-college-of-engineering-ajce-kanjirappally/reviews
"Ramchandra Chandarvansi Institute of Technology - [RCIT], Palamu","₹ 55,100",N/A,N/A,4.1 / 5,N/A,https://collegedunia.com/college/55803-ramchandra-chandarvansi-institute-of-technology-rcit-palamu,https://collegedunia.com/college/55803-ramchandra-chandarvansi-institute-of-technology-rcit-palamu/reviews
"Institute of Technology and Sciences - [ITS], Bhiwani","₹ 47,200",N/A,N/A,4 / 5,N/A,https://collegedunia.com/college/18067-institute-of-technology-and-sciences-its-bhiwani,https://collegedunia.com/college/18067-institute-of-technology-and-sciences-its-bhiwani/reviews
"Delhi Institute of Tool Engineering - [DITE], New Delhi","₹ 1,50,000","₹ 9,00,000","₹ 11,50,000",3.2 / 5,N/A,https://collegedunia.com/college/28570-delhi-institute-of-tool-engineering-dite-new-delhi,https://collegedunia.com/college/28570-delhi-institute-of-tool-engineering-dite-new-delhi/reviews
"Government Engineering College - [GEC], Jehanabad",--,N/A,N/A,4.1 / 5,N/A,https://collegedunia.com/college/60215-government-engineering-college-gec-jehanabad,https://collegedunia.com/college/60215-government-engineering-college-gec-jehanabad/reviews
"Madhav University - [MU], Sirohi","₹ 75,000","₹ 12,00,000",N/A,3.9 / 5,N/A,https://collegedunia.com/university/54829-madhav-university-mu-sirohi,https://collegedunia.com/university/54829-madhav-university-mu-sirohi/reviews
"Rayagada Institute of Technology and Management - [RITAM], Rayagada","₹ 1,60,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/14761-rayagada-institute-of-technology-and-management-ritam-rayagada,https://collegedunia.com/college/14761-rayagada-institute-of-technology-and-management-ritam-rayagada/reviews
"Asansol Engineering College - [AEC], Asansol","₹ 1,74,350","₹ 5,02,000","₹ 30,00,000",3.9 / 5,#188 th / 269 in India 2025,https://collegedunia.com/college/12891-asansol-engineering-college-aec-asansol,https://collegedunia.com/college/12891-asansol-engineering-college-aec-asansol/reviews
"Institute of Technology Gopeshwar - [ITG], Chamoli","₹ 70,800",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/57964-institute-of-technology-gopeshwar-itg-chamoli,https://collegedunia.com/college/57964-institute-of-technology-gopeshwar-itg-chamoli/reviews
"Baba Banda Singh Bahadur Engineering College - [BBSBEC], Fatehgarh Sahib","₹ 1,02,000","₹ 4,00,000","₹ 7,00,000",4 / 5,N/A,https://collegedunia.com/college/12957-baba-banda-singh-bahadur-engineering-college-bbsbec-fatehgarh-sahib,https://collegedunia.com/college/12957-baba-banda-singh-bahadur-engineering-college-bbsbec-fatehgarh-sahib/reviews
"College of Engineering- [CEC] Cherthala, Alappuzha","₹ 42,000","₹ 10,00,000",N/A,3.6 / 5,N/A,https://collegedunia.com/college/55228-college-of-engineering-cec-cherthala-alappuzha,https://collegedunia.com/college/55228-college-of-engineering-cec-cherthala-alappuzha/reviews
"Anangpuria School of Management & Technology, Faridabad","₹ 83,500","₹ 5,50,000","₹ 8,00,000",3.7 / 5,N/A,https://collegedunia.com/college/12950-anangpuria-school-of-management-and-technology-faridabad,https://collegedunia.com/college/12950-anangpuria-school-of-management-and-technology-faridabad/reviews
"Rungta Engineering College - [REC], Bhilai","₹ 78,100",N/A,N/A,3.6 / 5,#58 th / 130 in India 2019,https://collegedunia.com/college/59618-rungta-engineering-college-rec-bhilai,https://collegedunia.com/college/59618-rungta-engineering-college-rec-bhilai/reviews
"Kerala University of Fisheries and Ocean Studies - [KUFOS], Kochi","₹ 88,010",N/A,N/A,4 / 5,N/A,https://collegedunia.com/university/25647-kerala-university-of-fisheries-and-ocean-studies-kufos-kochi,https://collegedunia.com/university/25647-kerala-university-of-fisheries-and-ocean-studies-kufos-kochi/reviews
"Pacific Institute of Technology - [PIT], Udaipur","₹ 80,000","₹ 90,52,000",N/A,3.6 / 5,N/A,https://collegedunia.com/college/10815-pacific-institute-of-technology-pit-udaipur,https://collegedunia.com/college/10815-pacific-institute-of-technology-pit-udaipur/reviews
"Sambalpur University, Sambalpur","₹ 1,09,500",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/university/25766-sambalpur-university-sambalpur,https://collegedunia.com/university/25766-sambalpur-university-sambalpur/reviews
"Techno International New Town - [TINT], Kolkata","₹ 7,65,000","₹ 6,50,000","₹ 32,00,000",3.7 / 5,#171 th / 269 in India 2025,https://collegedunia.com/college/15440-techno-international-new-town-tint-kolkata,https://collegedunia.com/college/15440-techno-international-new-town-tint-kolkata/reviews
"Ramanand Institute of Pharmacy  Management and Technology - [RIPMT], Roorkee","₹ 55,000",N/A,N/A,3.2 / 5,N/A,https://collegedunia.com/college/59201-ramanand-institute-of-pharmacy-management-and-technology-ripmt-roorkee,https://collegedunia.com/college/59201-ramanand-institute-of-pharmacy-management-and-technology-ripmt-roorkee/reviews
"I. K. Gujral Punjab Technical University - [IKGPTU], Mohali","₹ 1,18,200",N/A,N/A,4.1 / 5,N/A,https://collegedunia.com/university/59766-i-k-gujral-punjab-technical-university-ikgptu-mohali,https://collegedunia.com/university/59766-i-k-gujral-punjab-technical-university-ikgptu-mohali/reviews
"MES College of Engineering - [MESCE] Kuttippuram, Malappuram","₹ 1,60,000","₹ 3,50,000","₹ 4,25,000",3.9 / 5,#120 th / 173 in India 2024,https://collegedunia.com/college/5619-mes-college-of-engineering-mesce-kuttippuram-malappuram,https://collegedunia.com/college/5619-mes-college-of-engineering-mesce-kuttippuram-malappuram/reviews
"Alice Institute of Technology [AIT], Ranchi",--,N/A,N/A,N/A,N/A,https://collegedunia.com/college/12777-alice-institute-of-technology-ait-ranchi,https://collegedunia.com/college/12777-alice-institute-of-technology-ait-ranchi/reviews
"Maharana Pratap Institute of Technology and Management, Mahendragarh","₹ 50,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/28721-maharana-pratap-institute-of-technology-and-management-mahendragarh,https://collegedunia.com/college/28721-maharana-pratap-institute-of-technology-and-management-mahendragarh/reviews
"Amity School of Engineering & Technology - [ASET], New Delhi","₹ 1,50,000","₹ 7,00,000","₹ 60,00,000",3.7 / 5,#84 th / 269 in India 2025,https://collegedunia.com/college/28381-amity-school-of-engineering-and-technology-aset-new-delhi,https://collegedunia.com/college/28381-amity-school-of-engineering-and-technology-aset-new-delhi/reviews
"Dr. C.V. Raman University - [CVRU], Bilaspur","₹ 50,700",N/A,N/A,3.5 / 5,#199 th / 269 in India 2025,https://collegedunia.com/university/25429-dr-cv-raman-university-cvru-bilaspur,https://collegedunia.com/university/25429-dr-cv-raman-university-cvru-bilaspur/reviews
"Lalit Narayan Mithila University - [LNMU], Darbhanga","₹ 42,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/university/25413-lalit-narayan-mithila-university-lnmu-darbhanga,https://collegedunia.com/university/25413-lalit-narayan-mithila-university-lnmu-darbhanga/reviews
"Maharana Pratap University of Agriculture and Technology - [MPUAT], Udaipur","₹ 29,000",N/A,N/A,3.9 / 5,#124 th / 150 in India 2025,https://collegedunia.com/university/25824-maharana-pratap-university-of-agriculture-and-technology-mpuat-udaipur,https://collegedunia.com/university/25824-maharana-pratap-university-of-agriculture-and-technology-mpuat-udaipur/reviews
"Sophitorium Engineering College - [SEC], Khorda","₹ 82,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/15176-sophitorium-engineering-college-sec-khorda,https://collegedunia.com/college/15176-sophitorium-engineering-college-sec-khorda/reviews
"Abacus Institute of Engineering and Management, Hooghly","₹ 1,22,400","₹ 3,70,000","₹ 8,00,000",3.9 / 5,#286 th / 286 in India 2025,https://collegedunia.com/college/12698-abacus-institute-of-engineering-and-management-hooghly,https://collegedunia.com/college/12698-abacus-institute-of-engineering-and-management-hooghly/reviews
"Nanhi Pari Seemant Engineering Institute - [NPSEI], Pithoragarh","₹ 60,400","₹ 2,35,000",N/A,3.7 / 5,N/A,https://collegedunia.com/college/57961-nanhi-pari-seemant-engineering-institute-npsei-pithoragarh,https://collegedunia.com/college/57961-nanhi-pari-seemant-engineering-institute-npsei-pithoragarh/reviews
"College of Engineering Trikaripur, Kasaragod","₹ 45,000","₹ 3,50,000",N/A,3.6 / 5,N/A,https://collegedunia.com/college/13268-college-of-engineering-trikaripur-kasaragod,https://collegedunia.com/college/13268-college-of-engineering-trikaripur-kasaragod/reviews
"Ramgarh Engineering College - [REC], Ramgarh",--,N/A,N/A,3.2 / 5,N/A,https://collegedunia.com/college/59864-ramgarh-engineering-college-rec-ramgarh,https://collegedunia.com/college/59864-ramgarh-engineering-college-rec-ramgarh/reviews
"Shri Krishan Institute of Engineering & Technology - [SKIET], Kurukshetra","₹ 66,670",N/A,N/A,3.2 / 5,N/A,https://collegedunia.com/college/15084-shri-krishan-institute-of-engineering-and-technology-skiet-kurukshetra,https://collegedunia.com/college/15084-shri-krishan-institute-of-engineering-and-technology-skiet-kurukshetra/reviews
"National Power Training Institute - [NPTI], New Delhi",--,N/A,N/A,3.3 / 5,#61 th / 150 in India 2025,https://collegedunia.com/college/14459-national-power-training-institute-npti-new-delhi,https://collegedunia.com/college/14459-national-power-training-institute-npti-new-delhi/reviews
"Kalinga University, Raipur","₹ 1,12,350","₹ 2,30,000","₹ 10,00,000",4 / 5,N/A,https://collegedunia.com/university/57503-kalinga-university-raipur,https://collegedunia.com/university/57503-kalinga-university-raipur/reviews
"Netaji Subhas Institute of Technology - [NSIT], Patna","₹ 1,16,800","₹ 3,60,000","₹ 14,70,000",3.6 / 5,#77 th / 147 in India 2019,https://collegedunia.com/college/57620-netaji-subhas-institute-of-technology-nsit-patna,https://collegedunia.com/college/57620-netaji-subhas-institute-of-technology-nsit-patna/reviews
"OPJS University, Churu","₹ 64,200",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/university/54988-opjs-university-churu,https://collegedunia.com/university/54988-opjs-university-churu/reviews
"Gandhi Institute of Advanced Computer and Research - [GIACR], Rayagada","₹ 70,000",N/A,N/A,3.7 / 5,N/A,https://collegedunia.com/college/6193-gandhi-institute-of-advanced-computer-and-research-giacr-rayagada,https://collegedunia.com/college/6193-gandhi-institute-of-advanced-computer-and-research-giacr-rayagada/reviews
"Future Institute of Engineering and Management - [FIEM], Kolkata","₹ 1,10,000","₹ 4,00,000","₹ 13,40,000",3.9 / 5,N/A,https://collegedunia.com/college/13475-future-institute-of-engineering-and-management-fiem-kolkata,https://collegedunia.com/college/13475-future-institute-of-engineering-and-management-fiem-kolkata/reviews
